timestamp,steps,prediction,anomaly_score,anomaly_likelihood
2015-10-27 23:15:00,251.0,148.55817101907388,0.0,0.5
2015-10-27 23:30:00,104.0,179.2907197133517,0.0,0.5
2015-10-27 23:45:00,32.0,156.70350379934618,0.0,0.5
2015-10-28 00:00:00,36.0,156.70350379934618,0.0,0.5
2015-10-28 00:15:00,95.0,156.70350379934618,0.0,0.5
2015-10-28 00:30:00,18.0,138.1924526595423,0.025000000000000001,0.5
2015-10-28 00:45:00,315.0,138.1924526595423,0.025000000000000001,0.5
2015-10-28 01:00:00,16.0,191.2347168616796,0.025000000000000001,0.15865525400000002
2015-10-28 01:15:00,161.0,16.0,0.025000000000000001,0.18406012500000002
2015-10-28 01:30:00,140.0,182.1643018031757,0.0,0.18406012500000002
2015-10-28 01:45:00,324.0,169.51501126222297,0.050000000000000003,0.24196365200000003
2015-10-28 02:00:00,19.0,215.86050788355607,0.0,0.24196365200000003
2015-10-28 02:15:00,36.0,215.86050788355607,0.0,0.24196365200000003
2015-10-28 02:30:00,218.0,215.86050788355607,0.0,0.24196365200000003
2015-10-28 02:45:00,617.0,216.50235551848925,0.0,0.24196365200000003
2015-10-28 03:00:00,327.0,336.65164886294247,0.0,0.21185539900000006
2015-10-28 03:15:00,164.0,333.7561542040597,0.0,0.18406012500000002
